open_time,close,open,high,low,ignored,ret
2025-01-12,5996.66,5782.02,6014.96,5773.31,"2,91%",-0.0010097923282356147
2025-01-19,6101.24,6014.12,6128.18,6006.88,"1,74%",0.018823067817574923
2025-01-26,6040.53,5969.04,6120.91,5962.92,"-1,00%",-0.0011863228560519135
2025-02-02,6025.99,5969.65,6101.28,5923.93,"-0,24%",-0.0032070394761563037
2025-02-09,6114.63,6046.4,6127.47,6003.0,"1,47%",0.004292541892848778
2025-02-16,6013.13,6121.6,6147.43,6008.56,"-1,66%",0.0032574618888383533
2025-02-23,5954.5,6026.69,6043.65,5837.66,"-0,98%",-0.016881851440358142
2025-03-02,5770.2,5968.33,5986.09,5666.29,"-3,10%",-0.009524045899415023
2025-03-09,5638.94,5705.37,5705.37,5504.65,"-2,27%",-0.046895385802752765
2025-03-16,5667.56,5635.6,5715.33,5597.76,"0,51%",0.0017457237655051916
2025-03-23,5580.94,5718.08,5786.95,5572.42,"-1,53%",0.012531209921386788
2025-03-30,5074.08,5527.91,5695.31,5069.9,"-9,08%",-0.01583563016787759
2025-04-06,5363.36,4953.79,5481.34,4835.04,"5,70%",-0.037569508946835195
2025-04-13,5282.7,5441.96,5459.46,5220.79,"-1,50%",-0.0039917246512714
2025-04-20,5525.21,5232.94,5528.11,5101.63,"4,59%",0.01257450370549451
2025-04-27,5686.67,5529.22,5700.7,5433.24,"2,92%",0.03122043519394513
2025-05-04,5659.91,5655.32,5720.1,5578.64,"-0,47%",0.0034030908484923295
2025-05-11,5958.38,5807.2,5958.62,5786.08,"5,27%",0.04169857170329183
2025-05-18,5802.82,5902.88,5968.61,5767.41,"-2,61%",0.0016765626940464795
2025-05-25,5911.69,5854.07,5943.13,5843.66,"1,88%",-0.004269000655093835
2025-06-01,6000.36,5896.68,6016.87,5861.43,"1,50%",0.012407603400901523
2025-06-08,5976.97,6004.63,6059.4,5963.21,"-0,39%",0.0070684591822658405
2025-06-15,5967.84,6004.0,6050.83,5952.56,"-0,15%",-0.0014143314519589056
2025-06-22,6173.07,5969.67,6187.68,5943.23,"3,44%",0.022616731919422595
2025-06-29,6279.35,6193.36,6284.65,6174.97,"1,72%",0.015671463294804955
2025-07-06,6259.75,6259.04,6290.22,6201.0,"-0,31%",0.0008862864280430038
2025-07-13,6296.79,6255.15,6315.61,6201.59,"0,59%",0.004036424799132465
2025-07-20,6388.64,6304.74,6395.82,6281.71,"1,46%",0.01270027756622083
2025-07-27,6238.01,6397.69,6427.02,6212.69,"-2,36%",0.004878186065274015
2025-08-03,6389.45,6271.71,6395.16,6271.71,"2,43%",-0.0049571963367159855
2025-08-10,6449.8,6389.67,6481.34,6364.06,"0,94%",0.013475816085914971
2025-08-17,6466.91,6445.02,6478.89,6343.86,"0,27%",-0.00037800825138012417
2025-08-24,6460.26,6457.67,6508.23,6429.21,"-0,10%",0.004528553502220145
2025-08-31,6481.5,6401.51,6532.65,6360.58,"0,33%",0.003752172249597896
2025-09-07,6584.29,6498.09,6600.21,6483.08,"1,59%",0.010341898004638361
2025-09-14,6664.36,6603.49,6671.82,6551.15,"1,22%",0.01084965478371136
2025-09-21,6643.7,6654.28,6699.52,6569.22,"-0,31%",0.004151790665815502
2025-09-28,6715.79,6661.58,6750.87,6641.0,"1,09%",0.007664728219334949
2025-10-05,6552.51,6733.86,6764.58,6550.78,"-2,43%",0.002030849357193887
2025-10-12,6664.01,6622.53,6724.12,6555.07,"1,70%",-0.005981154779749809
2025-10-19,6791.69,6690.05,6807.11,6655.69,"1,92%",0.0123421354764639
2025-10-26,6840.2,6845.46,6920.34,6814.26,"0,71%",0.016634078191773094
2025-11-02,6728.8,6882.32,6882.32,6631.44,"-1,63%",-0.00549394971923356
2025-11-09,6734.11,6785.36,6869.91,6646.87,"0,08%",-0.0018031710237245147
2025-11-16,6602.99,6713.61,6770.35,6521.92,"-1,95%",-0.014492184031522859
2025-11-23,6705.08,6641.36,6715.75,6630.36,"1,55%",-0.008064575686633657
